artist_name,artist_id,track_name,track_id,track_popularity,track_url
SZA,7tYKF4w9nC0nq9CsPZTHyP,Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,76,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs
SZA,7tYKF4w9nC0nq9CsPZTHyP,Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,76,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs
SZA,7tYKF4w9nC0nq9CsPZTHyP,The Weekend,6gU9OKjOE7ghfEd55oRO57,73,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57
SZA,7tYKF4w9nC0nq9CsPZTHyP,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,73,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt
David Tao,40tNK2YedBV2jRFAHxpifB,就是愛妳,73eCSQ1DxQbaOnzy8PhKx3,55,https://api.spotify.com/v1/tracks/73eCSQ1DxQbaOnzy8PhKx3
David Tao,40tNK2YedBV2jRFAHxpifB,"愛, 很簡單",3OXHwY8gI2QUh0QliXBwrI,55,https://api.spotify.com/v1/tracks/3OXHwY8gI2QUh0QliXBwrI
David Tao,40tNK2YedBV2jRFAHxpifB,愛我還是他,13bw75oRjvxMv9VGIeM32i,52,https://api.spotify.com/v1/tracks/13bw75oRjvxMv9VGIeM32i
David Tao,40tNK2YedBV2jRFAHxpifB,普通朋友,7CTitzr4eVIDCPUJi5Dr4B,52,https://api.spotify.com/v1/tracks/7CTitzr4eVIDCPUJi5Dr4B
David Tao,40tNK2YedBV2jRFAHxpifB,流沙,5ZZwQy1wofQhj7LJDNLflT,49,https://api.spotify.com/v1/tracks/5ZZwQy1wofQhj7LJDNLflT
David Tao,40tNK2YedBV2jRFAHxpifB,Melody,6A4wVKbcg0mRriCFjZzX0Z,48,https://api.spotify.com/v1/tracks/6A4wVKbcg0mRriCFjZzX0Z
David Tao,40tNK2YedBV2jRFAHxpifB,飛機場的10:30,0v2hRgvRSMnHsTSWyaoKbH,47,https://api.spotify.com/v1/tracks/0v2hRgvRSMnHsTSWyaoKbH
David Tao,40tNK2YedBV2jRFAHxpifB,天天,4rzTxZaFsTXQN54WimO4QU,47,https://api.spotify.com/v1/tracks/4rzTxZaFsTXQN54WimO4QU
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",2Imxyb3LiuXsDFo7Gq5YDs,62,https://api.spotify.com/v1/tracks/2Imxyb3LiuXsDFo7Gq5YDs
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",18QVbIw5S0MJHGWF2qLX75,61,https://api.spotify.com/v1/tracks/18QVbIw5S0MJHGWF2qLX75
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen",4vi9pBR7yJhBzGaNu0k1gj,55,https://api.spotify.com/v1/tracks/4vi9pBR7yJhBzGaNu0k1gj
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen",4pfkZUqRCYG5If39QHFpbQ,52,https://api.spotify.com/v1/tracks/4pfkZUqRCYG5If39QHFpbQ
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"5 Stücke im Volkston, Op. 102: II. Langsam",1SkOyiUembPDeyEvFy1p0c,51,https://api.spotify.com/v1/tracks/1SkOyiUembPDeyEvFy1p0c
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: 7. Träumerei",7rrDSYbroZhV6aKkbYxiuG,51,https://api.spotify.com/v1/tracks/7rrDSYbroZhV6aKkbYxiuG
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: 7. Träumerei",4SbAXtlOJ0eCL0XwFVi0Ij,51,https://api.spotify.com/v1/tracks/4SbAXtlOJ0eCL0XwFVi0Ij
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"Kinderszenen, Op. 15: No. 10 Fast zu ernst",4x6N6LIKIiab4gV4cdbtPZ,51,https://api.spotify.com/v1/tracks/4x6N6LIKIiab4gV4cdbtPZ
Masiwei,0fyaEHmSmZs2YWMgbruITA,Crush On You (feat. step.jad),7Et5YO6MFDDC5XEcwr0nmF,45,https://api.spotify.com/v1/tracks/7Et5YO6MFDDC5XEcwr0nmF
Masiwei,0fyaEHmSmZs2YWMgbruITA,Flow Guilty,3zemDQh2rewuC7FBsnmFa4,41,https://api.spotify.com/v1/tracks/3zemDQh2rewuC7FBsnmFa4
Masiwei,0fyaEHmSmZs2YWMgbruITA,Coco Elva Tia,5iC7FWLjwoQkiLrB2ogP3S,38,https://api.spotify.com/v1/tracks/5iC7FWLjwoQkiLrB2ogP3S
Masiwei,0fyaEHmSmZs2YWMgbruITA,Amsterdam (feat. KnowKnow),0dcu0aHSFqG0AZqXBOoS3A,38,https://api.spotify.com/v1/tracks/0dcu0aHSFqG0AZqXBOoS3A
Masiwei,0fyaEHmSmZs2YWMgbruITA,Prince Charming,7Hp29LdH3DaCi9dr6nV2SY,38,https://api.spotify.com/v1/tracks/7Hp29LdH3DaCi9dr6nV2SY
Masiwei,0fyaEHmSmZs2YWMgbruITA,欺骗游戏,56ch3HiQ8wrxelRBG0J8nx,35,https://api.spotify.com/v1/tracks/56ch3HiQ8wrxelRBG0J8nx
Masiwei,0fyaEHmSmZs2YWMgbruITA,22’ Freestyle,4hcmFGK2xwPmYVUeZoHvfD,35,https://api.spotify.com/v1/tracks/4hcmFGK2xwPmYVUeZoHvfD
Masiwei,0fyaEHmSmZs2YWMgbruITA,Different Flow,33GpgThxG1t0JvmD8vOTs3,34,https://api.spotify.com/v1/tracks/33GpgThxG1t0JvmD8vOTs3
Bow Wow,7352aRY2mqSxBZwzUb6LmA,Like You (feat. Ciara),3jEqrIfwKO0M8ALu3TGilF,66,https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF
Bow Wow,7352aRY2mqSxBZwzUb6LmA,Ain't Thinkin' 'Bout You,4GtvQ52U6f9LGkwjAqL60e,64,https://api.spotify.com/v1/tracks/4GtvQ52U6f9LGkwjAqL60e
Bow Wow,7352aRY2mqSxBZwzUb6LmA,Shortie Like Mine (feat. Chris Brown & Johntá Austin),6oUGAx0vkBcnGzYkvw0ZsA,63,https://api.spotify.com/v1/tracks/6oUGAx0vkBcnGzYkvw0ZsA
Bow Wow,7352aRY2mqSxBZwzUb6LmA,Let Me Hold You (feat. Omarion),1oNToERLIN71YCPLbRIQGQ,63,https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ
Bow Wow,7352aRY2mqSxBZwzUb6LmA,Outta My System (feat. T-Pain & Johntá Austin),3LGeYNY9aWQuBJovOOowqm,57,https://api.spotify.com/v1/tracks/3LGeYNY9aWQuBJovOOowqm
Bow Wow,7352aRY2mqSxBZwzUb6LmA,"Basketball (feat. Jermaine Dupri, Fabolous & Fundisha)",2SrXt0JJEX9PfVSZuJ6dqg,50,https://api.spotify.com/v1/tracks/2SrXt0JJEX9PfVSZuJ6dqg
Bow Wow,7352aRY2mqSxBZwzUb6LmA,You Can Get It All (feat. Johntá Austin) - Album Crossfade Version,2zcjGIvtu2EKBNquStm1pp,50,https://api.spotify.com/v1/tracks/2zcjGIvtu2EKBNquStm1pp
Bow Wow,7352aRY2mqSxBZwzUb6LmA,Bow Wow (That's My Name) (feat. Snoop Dogg),3RnLEACttdwU6futFsaflI,50,https://api.spotify.com/v1/tracks/3RnLEACttdwU6futFsaflI
Bow Wow,7352aRY2mqSxBZwzUb6LmA,Fresh Azimiz (feat. J-Kwon & Jermaine Dupri),5ZOfHnTDRa9NHCdscBILvn,48,https://api.spotify.com/v1/tracks/5ZOfHnTDRa9NHCdscBILvn
Hope Tala,74CcYmmNeHKe5PrZaISk8e,All My Girls Like To Fight,6rCuplMDiFQVSca77OQocz,56,https://api.spotify.com/v1/tracks/6rCuplMDiFQVSca77OQocz
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Tiptoeing,3ZptYblxFPhvIJ0RRRozk9,56,https://api.spotify.com/v1/tracks/3ZptYblxFPhvIJ0RRRozk9
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Cherries,13z7RLPmgupzRwQY9NiTZU,55,https://api.spotify.com/v1/tracks/13z7RLPmgupzRwQY9NiTZU
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Lovestained,4cTPtlhSo6NDdOe1fXzx1N,53,https://api.spotify.com/v1/tracks/4cTPtlhSo6NDdOe1fXzx1N
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Easy To Love Me,4nReGzidxUxHUZyJSevbsS,53,https://api.spotify.com/v1/tracks/4nReGzidxUxHUZyJSevbsS
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Crazy,4P5tPq60W4LLYcoXLgWlYx,52,https://api.spotify.com/v1/tracks/4P5tPq60W4LLYcoXLgWlYx
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Mulholland,4uvsFVpFwARxx5lEfcpPmM,51,https://api.spotify.com/v1/tracks/4uvsFVpFwARxx5lEfcpPmM
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Is It Enough,5CiwHSUDf9C1Uv0r4nUVLd,50,https://api.spotify.com/v1/tracks/5CiwHSUDf9C1Uv0r4nUVLd
Hope Tala,74CcYmmNeHKe5PrZaISk8e,Valentine,4JoDBcODOajOx3ZRQlSa7o,48,https://api.spotify.com/v1/tracks/4JoDBcODOajOx3ZRQlSa7o
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,年少有為,6XY80Ofqd8j0SGiEdRLwCp,60,https://api.spotify.com/v1/tracks/6XY80Ofqd8j0SGiEdRLwCp
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,對等關係 (feat. 張惠妹),4PMakIBWXujbe2MIsuZtOc,58,https://api.spotify.com/v1/tracks/4PMakIBWXujbe2MIsuZtOc
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,"不將就 (電影""何以笙簫默""片尾曲)",5DH8nF7aWoXXg5Sm3gjCWD,56,https://api.spotify.com/v1/tracks/5DH8nF7aWoXXg5Sm3gjCWD
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,戒菸,65KjitGykI5QIcsYrNhPZR,56,https://api.spotify.com/v1/tracks/65KjitGykI5QIcsYrNhPZR
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,李白,1jcW6AjFWRyfnTXwLlMMlJ,52,https://api.spotify.com/v1/tracks/1jcW6AjFWRyfnTXwLlMMlJ
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,獲獎人,5s8u5uW7zXvWfes7xh0Gr8,51,https://api.spotify.com/v1/tracks/5s8u5uW7zXvWfes7xh0Gr8
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,爸爸媽媽,0w4Sf61CbM69gDD7RVmaBD,50,https://api.spotify.com/v1/tracks/0w4Sf61CbM69gDD7RVmaBD
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,模特,3WiPLRpAhceu2Ssjd3WtTx,50,https://api.spotify.com/v1/tracks/3WiPLRpAhceu2Ssjd3WtTx
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,脫胎換骨,3KMozKCYJDSNJ53paNEIXk,49,https://api.spotify.com/v1/tracks/3KMozKCYJDSNJ53paNEIXk
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,I don't know,2tjh87mXDZJJIKLOpqH97T,40,https://api.spotify.com/v1/tracks/2tjh87mXDZJJIKLOpqH97T
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,Mindless,7wKSQwBzevrfI4nsSNGnuM,34,https://api.spotify.com/v1/tracks/7wKSQwBzevrfI4nsSNGnuM
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,We were beautiful,3mJwxIe4I6V9Df1K0jtj9f,25,https://api.spotify.com/v1/tracks/3mJwxIe4I6V9Df1K0jtj9f
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,Potential,6Lrp4HqonE16Tt8PDeOHbY,24,https://api.spotify.com/v1/tracks/6Lrp4HqonE16Tt8PDeOHbY
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,I wanna be loved (Feat. Lee Jin Ah),2l50cXc43YkybbWCLnb6Ng,22,https://api.spotify.com/v1/tracks/2l50cXc43YkybbWCLnb6Ng
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,I wanna love you,0bu4NLSuoYIpTcIvwNYPmz,21,https://api.spotify.com/v1/tracks/0bu4NLSuoYIpTcIvwNYPmz
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,"For you (feat. HEN, Challanhee)",6YJY6jQaRzCPagxyh9Xk5X,19,https://api.spotify.com/v1/tracks/6YJY6jQaRzCPagxyh9Xk5X
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,For my family - Inst.,4MZsOR6OHe9vXtAkNM4oaa,18,https://api.spotify.com/v1/tracks/4MZsOR6OHe9vXtAkNM4oaa
deulrejang,1jdSKlrCsJ5qLsT7YuOiwM,For my family,1FdqYUmL94pC7JHkAM4gWS,15,https://api.spotify.com/v1/tracks/1FdqYUmL94pC7JHkAM4gWS
King Gnu,6wxfx1yhyqjCPYwwxJktR2,一途,7ncPjJBktLEOpstY5JOUMK,73,https://api.spotify.com/v1/tracks/7ncPjJBktLEOpstY5JOUMK
King Gnu,6wxfx1yhyqjCPYwwxJktR2,逆夢,6ZiEWet0uFRwWBCEKCQ8rY,73,https://api.spotify.com/v1/tracks/6ZiEWet0uFRwWBCEKCQ8rY
King Gnu,6wxfx1yhyqjCPYwwxJktR2,雨燦々,34PR0zLBVl7VMF9E7dDwdo,73,https://api.spotify.com/v1/tracks/34PR0zLBVl7VMF9E7dDwdo
King Gnu,6wxfx1yhyqjCPYwwxJktR2,カメレオン,0J0P8iSE6l3pYHbUdNFYdS,72,https://api.spotify.com/v1/tracks/0J0P8iSE6l3pYHbUdNFYdS
King Gnu,6wxfx1yhyqjCPYwwxJktR2,白日,172fMG26G2OoEzzg0wn26r,66,https://api.spotify.com/v1/tracks/172fMG26G2OoEzzg0wn26r
King Gnu,6wxfx1yhyqjCPYwwxJktR2,BOY,3oQaOjaIYPsnJbGNzXcIID,65,https://api.spotify.com/v1/tracks/3oQaOjaIYPsnJbGNzXcIID
King Gnu,6wxfx1yhyqjCPYwwxJktR2,Prayer X,0r2PAeROizyyoFMpu0fvwI,61,https://api.spotify.com/v1/tracks/0r2PAeROizyyoFMpu0fvwI
King Gnu,6wxfx1yhyqjCPYwwxJktR2,飛行艇,5vsM9UppL2iTgOfenMB6Gz,60,https://api.spotify.com/v1/tracks/5vsM9UppL2iTgOfenMB6Gz
King Gnu,6wxfx1yhyqjCPYwwxJktR2,Teenager Forever,7wnOPAiqvIG4dTvEInj0YT,59,https://api.spotify.com/v1/tracks/7wnOPAiqvIG4dTvEInj0YT
许钧,3kU8TgZ3WouCr0GDkYnPbN,美梦公司,5rWdsfGQLrBoJZ3reBNX91,32,https://api.spotify.com/v1/tracks/5rWdsfGQLrBoJZ3reBNX91
许钧,3kU8TgZ3WouCr0GDkYnPbN,问题,7LmaHiE3xzKS4VdPYD5xyE,26,https://api.spotify.com/v1/tracks/7LmaHiE3xzKS4VdPYD5xyE
许钧,3kU8TgZ3WouCr0GDkYnPbN,烂情,5MDwe8eee44VDwjjKRgV9T,20,https://api.spotify.com/v1/tracks/5MDwe8eee44VDwjjKRgV9T
许钧,3kU8TgZ3WouCr0GDkYnPbN,形容你,42niFnw89PAr83wCWxSvOi,16,https://api.spotify.com/v1/tracks/42niFnw89PAr83wCWxSvOi
许钧,3kU8TgZ3WouCr0GDkYnPbN,如果太阳落下,5kgDRruR6WtLc7M86paumN,16,https://api.spotify.com/v1/tracks/5kgDRruR6WtLc7M86paumN
许钧,3kU8TgZ3WouCr0GDkYnPbN,方法论,15lvoKIM83y7mwQoTgsfpS,15,https://api.spotify.com/v1/tracks/15lvoKIM83y7mwQoTgsfpS
许钧,3kU8TgZ3WouCr0GDkYnPbN,"杭州,利群,你",4INIbT3tJ6HErLaJ2SXGvn,15,https://api.spotify.com/v1/tracks/4INIbT3tJ6HErLaJ2SXGvn
许钧,3kU8TgZ3WouCr0GDkYnPbN,只有一个办法,53vkVQdFOWnKjNavGiIQze,13,https://api.spotify.com/v1/tracks/53vkVQdFOWnKjNavGiIQze
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Moon Child,5Y4vRBs4QCUloQ5W9Wb58j,47,https://api.spotify.com/v1/tracks/5Y4vRBs4QCUloQ5W9Wb58j
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Sucks to Be Human,6z0GP8AOTDIShCXUOw1E3Y,35,https://api.spotify.com/v1/tracks/6z0GP8AOTDIShCXUOw1E3Y
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Amber,62bHWlIlUW6fbwBO29h64H,34,https://api.spotify.com/v1/tracks/62bHWlIlUW6fbwBO29h64H
The F16s,5PVlXEAvlt6SfYpWBYTM4C,WKND FRNDS,4LhwCjtntflNklQPJsOL9G,34,https://api.spotify.com/v1/tracks/4LhwCjtntflNklQPJsOL9G
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Jacuzzi,358CD7rg52DY2u4DoYA0Db,32,https://api.spotify.com/v1/tracks/358CD7rg52DY2u4DoYA0Db
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Trouble in Paradise,5ubnEmiVtiHc2bBBTlYzFb,27,https://api.spotify.com/v1/tracks/5ubnEmiVtiHc2bBBTlYzFb
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Summer in My Lungs,3SNAA1yO3M14D3tdlKI1hR,25,https://api.spotify.com/v1/tracks/3SNAA1yO3M14D3tdlKI1hR
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Easy Bake Easy Wake,37jlSwK5rjIOTvkzAeV21B,24,https://api.spotify.com/v1/tracks/37jlSwK5rjIOTvkzAeV21B
The F16s,5PVlXEAvlt6SfYpWBYTM4C,Boudoir,4rojlzMmY3HlC63dwsKQ0y,23,https://api.spotify.com/v1/tracks/4rojlzMmY3HlC63dwsKQ0y
ARAI,1eDyy2XYcoDiJpzCEIR7bd,Skip,34JSoBH46szwveT1KsPDvA,40,https://api.spotify.com/v1/tracks/34JSoBH46szwveT1KsPDvA
ARAI,1eDyy2XYcoDiJpzCEIR7bd,Featuring Uzuhan,4jfEgzf3Oulw0AxeiIQghH,36,https://api.spotify.com/v1/tracks/4jfEgzf3Oulw0AxeiIQghH
ARAI,1eDyy2XYcoDiJpzCEIR7bd,The Overthinker,1iHccThUXUeBl16OuxOrwr,13,https://api.spotify.com/v1/tracks/1iHccThUXUeBl16OuxOrwr
ARAI,1eDyy2XYcoDiJpzCEIR7bd,100 & Lonely,5v78y5tNIDoyjsKvDIJWXf,11,https://api.spotify.com/v1/tracks/5v78y5tNIDoyjsKvDIJWXf
ARAI,1eDyy2XYcoDiJpzCEIR7bd,Say It Now,5BjTLbB0gVDs8zMH9idX3z,9,https://api.spotify.com/v1/tracks/5BjTLbB0gVDs8zMH9idX3z
ARAI,1eDyy2XYcoDiJpzCEIR7bd,Pink Palms,2BLY1hOyCKyoEFstwr7xVk,9,https://api.spotify.com/v1/tracks/2BLY1hOyCKyoEFstwr7xVk
ARAI,1eDyy2XYcoDiJpzCEIR7bd,City Lights,6fn1APEwH2ylooWHnaCmCr,7,https://api.spotify.com/v1/tracks/6fn1APEwH2ylooWHnaCmCr
ARAI,1eDyy2XYcoDiJpzCEIR7bd,Used To It,3sDm3PGMri6aboRavIDinq,7,https://api.spotify.com/v1/tracks/3sDm3PGMri6aboRavIDinq
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby),0g2Bbgy7P41pFjMWJuzsf4,87,https://api.spotify.com/v1/tracks/0g2Bbgy7P41pFjMWJuzsf4
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz,76,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,POPSTAR (feat. Drake),1sbEeUY8KsdvgiQi26JBFz,68,https://api.spotify.com/v1/tracks/1sbEeUY8KsdvgiQi26JBFz
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,GREECE (feat. Drake),3gruCKVuhCsRjs3a3dG8CA,68,https://api.spotify.com/v1/tracks/3gruCKVuhCsRjs3a3dG8CA
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,73,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,72,https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",20GrahbI4AzAOWxpYfDKkf,69,https://api.spotify.com/v1/tracks/20GrahbI4AzAOWxpYfDKkf
WizKid,3tVQdUvClmAT7URs9V3rsp,Essence (feat. Tems),5FG7Tl93LdH117jEKYl3Cm,74,https://api.spotify.com/v1/tracks/5FG7Tl93LdH117jEKYl3Cm
WizKid,3tVQdUvClmAT7URs9V3rsp,Essence (feat. Justin Bieber & Tems),1MZtr7IH5qtjIkqrXj8WOJ,64,https://api.spotify.com/v1/tracks/1MZtr7IH5qtjIkqrXj8WOJ
WizKid,3tVQdUvClmAT7URs9V3rsp,Mood (feat. Buju),6jdTkoEaer7XNGSblczoSu,68,https://api.spotify.com/v1/tracks/6jdTkoEaer7XNGSblczoSu
WizKid,3tVQdUvClmAT7URs9V3rsp,Ginger (feat. Burna Boy),51mLQ3w7yR7vjdSTFLWaY5,67,https://api.spotify.com/v1/tracks/51mLQ3w7yR7vjdSTFLWaY5
WizKid,3tVQdUvClmAT7URs9V3rsp,Joro,3Yt1ovsh3v3VEzRuhI1TL5,66,https://api.spotify.com/v1/tracks/3Yt1ovsh3v3VEzRuhI1TL5
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,Just You,6L68DyIsn6SqEN9rStOXb9,66,https://api.spotify.com/v1/tracks/6L68DyIsn6SqEN9rStOXb9
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,Langit Favoritku,22erAHtusIHAIuIMhHMKhR,59,https://api.spotify.com/v1/tracks/22erAHtusIHAIuIMhHMKhR
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,Why Would I Be,0PZdciSUErxre3yK8gxxeQ,58,https://api.spotify.com/v1/tracks/0PZdciSUErxre3yK8gxxeQ
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,In Your Wonderland,6w0O9gshUWmVPGG4w0tr4B,55,https://api.spotify.com/v1/tracks/6w0O9gshUWmVPGG4w0tr4B
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,Masa Depan,6ZWRvS1VpmqA2ap3bMI4dY,49,https://api.spotify.com/v1/tracks/6ZWRvS1VpmqA2ap3bMI4dY
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,Let Me,7DbcYoZyhsud6xwjcAvCKg,45,https://api.spotify.com/v1/tracks/7DbcYoZyhsud6xwjcAvCKg
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,2 am,2iAwqZBu2HT6kVwvg6mjY7,44,https://api.spotify.com/v1/tracks/2iAwqZBu2HT6kVwvg6mjY7
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,Everything Is Everything,0HzxeEDKusQM9YaH2fzFfS,41,https://api.spotify.com/v1/tracks/0HzxeEDKusQM9YaH2fzFfS
Teddy Adhitya,7dOswEYzOtTMECumrZ3NHY,"Thinking, Thinking",6YRNS9NPoWp03NWAnUjyx5,41,https://api.spotify.com/v1/tracks/6YRNS9NPoWp03NWAnUjyx5
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,edamame (feat. Rich Brian),5rW7qTn83sCKtqBoneJs63,70,https://api.spotify.com/v1/tracks/5rW7qTn83sCKtqBoneJs63
Y2K,6USMTwO0MNDnKte5a5h0xx,Lalala,51Fjme0JiitpyXKuyQiCDo,75,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,pogo,404b6bC4GIxPsNssJmfC1f,69,https://api.spotify.com/v1/tracks/404b6bC4GIxPsNssJmfC1f
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,help herself,4YMc3A256xFBS0xcT77Qce,69,https://api.spotify.com/v1/tracks/4YMc3A256xFBS0xcT77Qce
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,edamame (feat. Rich Brian) - Diplo Remix,1fvEC5ksBfgjGWVNP9eJ2t,64,https://api.spotify.com/v1/tracks/1fvEC5ksBfgjGWVNP9eJ2t
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,piccolo,0b7C1NzdU4gz5CaNzBtuuk,38,https://api.spotify.com/v1/tracks/0b7C1NzdU4gz5CaNzBtuuk
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,mathematics,0mQfkI8dXCAX9rBCBhzWjX,37,https://api.spotify.com/v1/tracks/0mQfkI8dXCAX9rBCBhzWjX
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Snakes (from the series Arcane League of Legends),7LmyUD78mtwBDzgVV4P5F4,57,https://api.spotify.com/v1/tracks/7LmyUD78mtwBDzgVV4P5F4
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Flashback,1ylnqO4n7fgBRYz8AD6tdH,62,https://api.spotify.com/v1/tracks/1ylnqO4n7fgBRYz8AD6tdH
MIYAVI,7sBtBCNVRujQhaHDODkfTN,I’m So,6fHs0oTEL87savGV1pLRmh,47,https://api.spotify.com/v1/tracks/6fHs0oTEL87savGV1pLRmh
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Other Side,2F0ZhkffMue5pjIONJHQaE,46,https://api.spotify.com/v1/tracks/2F0ZhkffMue5pjIONJHQaE
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Samurai 45,74gbCJ5ZvyYAjUA3PeshnR,46,https://api.spotify.com/v1/tracks/74gbCJ5ZvyYAjUA3PeshnR
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Butterfly,717nOPOJMMqGoX9fXRrf8F,45,https://api.spotify.com/v1/tracks/717nOPOJMMqGoX9fXRrf8F
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Futurism,0JsP5I1JItAZYlOfCXnaax,41,https://api.spotify.com/v1/tracks/0JsP5I1JItAZYlOfCXnaax
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Knock Me Out,3ZKWAGpEG2UGvjzoNgJEPq,40,https://api.spotify.com/v1/tracks/3ZKWAGpEG2UGvjzoNgJEPq
MIYAVI,7sBtBCNVRujQhaHDODkfTN,Dancing With My Fingers,2UridQMaNX3mi7aK1es3MT,40,https://api.spotify.com/v1/tracks/2UridQMaNX3mi7aK1es3MT
Y2K,6USMTwO0MNDnKte5a5h0xx,Lalala - Ilkan Gunuc Remix,1D9kLvE4SBX6EOG8uJa7Vy,58,https://api.spotify.com/v1/tracks/1D9kLvE4SBX6EOG8uJa7Vy
